timestamp,open,close,high,low,volume
2019-01-01,0.04585,0.045939999999999995,0.045989999999999996,0.04585,2028
2019-01-02,0.045939999999999995,0.04596,0.046169999999999996,0.0457,49942
2019-01-03,0.04596,0.04596,0.046130000000000004,0.04584,52224
2019-01-04,0.04596,0.04646,0.04664,0.04587,68305
2019-01-06,0.04663,0.04658,0.04663,0.04653,2055
2019-01-07,0.04658,0.04658,0.04685,0.0464,52263
2019-01-08,0.04659,0.0468,0.04688,0.04649,51279
2019-01-09,0.046810000000000004,0.04709,0.047139999999999994,0.04665,64896
2019-01-10,0.04707,0.04748,0.04748,0.04698,63164
2019-01-11,0.04748,0.04735,0.047560000000000005,0.04718,59387
2019-01-13,0.04736,0.04724,0.047389999999999995,0.04722,1437
2019-01-14,0.04724,0.047810000000000005,0.04785,0.04717,84308
2019-01-15,0.047810000000000005,0.04777,0.04785,0.0475,81617
2019-01-16,0.04777,0.04799,0.04811,0.0476,47149
2019-01-17,0.048,0.0478,0.04805,0.04746,66937
2019-01-18,0.0478,0.04755,0.04785,0.047369999999999995,53454
2019-01-20,0.047560000000000005,0.04748,0.047560000000000005,0.04742,1154
2019-01-21,0.04746,0.04718,0.04749,0.04717,14384
2019-01-22,0.047189999999999996,0.04736,0.04749,0.04711,47080
2019-01-23,0.04736,0.04761,0.04775,0.04735,42410
2019-01-24,0.047619999999999996,0.047810000000000005,0.047939999999999997,0.04755,44402
2019-01-25,0.047810000000000005,0.04785,0.048139999999999995,0.04775,37983
2019-01-27,0.04782,0.04791,0.04791,0.04782,1710
2019-01-28,0.04791,0.04777,0.04791,0.047580000000000004,31633
2019-01-29,0.047760000000000004,0.047510000000000004,0.047939999999999997,0.047439999999999996,44100
2019-01-30,0.047510000000000004,0.047439999999999996,0.04786,0.0472,71776
2019-01-31,0.04745,0.04749,0.04793,0.04741,59557
2019-02-01,0.04749,0.047580000000000004,0.04771,0.04736,63468
2019-02-03,0.04763,0.0475,0.04763,0.0475,1034
2019-02-04,0.0475,0.04765,0.047830000000000004,0.04736,45531
2019-02-05,0.047639999999999995,0.04774,0.047810000000000005,0.047560000000000005,34843
2019-02-06,0.04773,0.047580000000000004,0.04774,0.04741,39753
2019-02-07,0.047580000000000004,0.04761,0.0478,0.0474,62242
2019-02-08,0.047619999999999996,0.047619999999999996,0.04785,0.04753,43608
2019-02-10,0.047689999999999996,0.047619999999999996,0.04772,0.04761,780
2019-02-11,0.04763,0.04713,0.0477,0.04701,64507
2019-02-12,0.047139999999999994,0.047330000000000004,0.04735,0.04709,47160
2019-02-13,0.047330000000000004,0.04684,0.04735,0.0467,65535
2019-02-14,0.04684,0.04722,0.04728,0.046669999999999996,65215
2019-02-15,0.04722,0.04728,0.04738,0.046830000000000004,51326
2019-02-17,0.04725,0.047310000000000005,0.04734,0.04723,1053
2019-02-18,0.047310000000000005,0.0472,0.04742,0.04718,13430
2019-02-19,0.0472,0.04757,0.047639999999999995,0.04715,48337
2019-02-20,0.047580000000000004,0.04734,0.04759,0.0473,46445
2019-02-21,0.04736,0.04722,0.04753,0.0471,51402
2019-02-22,0.04723,0.047619999999999996,0.04774,0.04721,50599
2019-02-24,0.04761,0.04765,0.04768,0.0476,1582
2019-02-25,0.04765,0.04757,0.04795,0.04735,62220
2019-02-26,0.047580000000000004,0.04752,0.04774,0.047439999999999996,44703
2019-02-27,0.047510000000000004,0.04761,0.047639999999999995,0.04732,42860
2019-02-28,0.04761,0.04734,0.04765,0.04722,47748
2019-03-01,0.04732,0.047330000000000004,0.0474,0.04715,43421
2019-03-03,0.0473,0.04726,0.04734,0.04725,2253
2019-03-04,0.04725,0.04722,0.047330000000000004,0.04704,39009
2019-03-05,0.04722,0.04736,0.0475,0.0472,35699
2019-03-06,0.04736,0.04716,0.04741,0.04699,48678
2019-03-07,0.04717,0.04654,0.04722,0.046439999999999995,70840
2019-03-08,0.04655,0.04677,0.04688,0.04648,59443
2019-03-10,0.04678,0.04678,0.0468,0.04674,647
2019-03-11,0.04679,0.04716,0.04718,0.04674,38980
2019-03-12,0.04716,0.04718,0.04749,0.047,53190
2019-03-13,0.04718,0.04736,0.047439999999999996,0.04715,36792
2019-03-14,0.04736,0.047330000000000004,0.04741,0.04716,32736
2019-03-15,0.047330000000000004,0.04759,0.04767,0.04732,49565
2019-03-17,0.047580000000000004,0.0476,0.0476,0.04755,1232
2019-03-18,0.0476,0.04802,0.04807,0.04755,45775
2019-03-19,0.04802,0.048139999999999995,0.04821,0.04798,53033
2019-03-20,0.04813,0.04874,0.04887,0.0481,79127
2019-03-21,0.04873,0.04858,0.04881,0.04842,64495
2019-03-22,0.048589999999999994,0.04798,0.04865,0.04773,93525
2019-03-24,0.04793,0.04782,0.04795,0.04782,2033
2019-03-25,0.04782,0.04815,0.04824,0.04779,58098
2019-03-26,0.04815,0.04788,0.04824,0.04785,44763
2019-03-27,0.04788,0.04725,0.0479,0.0472,70421
2019-03-28,0.04725,0.0473,0.047439999999999996,0.04705,53241
2019-03-29,0.0473,0.047080000000000004,0.047510000000000004,0.04695,58035
2019-03-31,0.04725,0.04727,0.04736,0.04725,2481
2019-04-01,0.04727,0.04777,0.04788,0.04722,52359
2019-04-02,0.04777,0.047760000000000004,0.04805,0.047560000000000005,54573
2019-04-03,0.04777,0.04766,0.04797,0.0476,47193
2019-04-04,0.04767,0.047889999999999995,0.04793,0.04754,46797
2019-04-05,0.04788,0.0481,0.04817,0.04786,42082
2019-04-07,0.048119999999999996,0.04807,0.04813,0.048060000000000005,1110
2019-04-08,0.04807,0.04844,0.04855,0.04797,48156
2019-04-09,0.04844,0.04857,0.04862,0.048389999999999996,42741
2019-04-10,0.04857,0.0488,0.04888,0.04856,44885
2019-04-11,0.0488,0.0489,0.04891,0.04858,41025
2019-04-12,0.04891,0.04906,0.04906,0.04873,36866
2019-04-14,0.04905,0.049030000000000004,0.04908,0.04902,2223
2019-04-15,0.049030000000000004,0.04871,0.049069999999999996,0.048639999999999996,43346
2019-04-16,0.04872,0.0488,0.048839999999999995,0.04842,42574
2019-04-17,0.0488,0.04883,0.04898,0.048760000000000005,33632
2019-04-18,0.048839999999999995,0.04894,0.04913,0.04868,38110
2019-04-21,0.049030000000000004,0.04899,0.04911,0.04899,2024
2019-04-22,0.04899,0.04891,0.04904,0.04881,26798
2019-04-23,0.0489,0.04854,0.0489,0.04847,56475
2019-04-24,0.04855,0.04825,0.048639999999999996,0.04819,61835
2019-04-25,0.04825,0.04841,0.04844,0.04793,61936
