timestamp,open,high,low,close,volume
2020-01-01,0.05018,0.05028,0.05012,0.0502,1972
2020-01-02,0.0502,0.05044,0.05015,0.05027,30282
2020-01-03,0.05027,0.05038,0.0499,0.05025,38687
2020-01-05,0.0501,0.05019,0.0501,0.05019,1393
2020-01-06,0.05018,0.05055,0.05012,0.05045,37276
2020-01-07,0.05045,0.05054,0.04998,0.05027,55964
2020-01-08,0.05027,0.05067,0.05019,0.05052,50864
2020-01-09,0.05052,0.05068,0.05037,0.05053,42608
2020-01-10,0.05054,0.05074,0.05048,0.05064,35189
2020-01-12,0.05062,0.05072,0.05059,0.0507,1300
2020-01-13,0.05071,0.05073,0.05043,0.05059,37292
2020-01-14,0.05059,0.05066,0.0504,0.05064,37502
2020-01-15,0.05063,0.0507,0.05053,0.05066,28800
2020-01-16,0.05066,0.05076,0.0506,0.0507,27552
2020-01-17,0.05071,0.05106,0.05071,0.05106,41318
2020-01-19,0.05103,0.05105,0.05101,0.05104,1242
2020-01-20,0.05105,0.05107,0.05092,0.05095,13810
2020-01-21,0.05095,0.05095,0.05066,0.05077,41298
2020-01-22,0.05078,0.05105,0.05075,0.05092,39544
2020-01-23,0.05093,0.05101,0.05052,0.05081,60045
2020-01-24,0.05081,0.0509,0.05051,0.05074,45979
2020-01-26,0.05058,0.05061,0.05049,0.05054,4447
2020-01-27,0.05054,0.05057,0.0502,0.05047,67744
2020-01-28,0.05047,0.05101,0.05034,0.05097,77686
2020-01-29,0.05098,0.05109,0.05078,0.05095,54108
2020-01-30,0.05095,0.05101,0.05055,0.05086,65519
2020-01-31,0.05087,0.0509,0.05036,0.05061,74345
2020-02-02,0.05046,0.05063,0.05045,0.05055,4387
2020-02-03,0.05054,0.051,0.0505,0.05085,63548
2020-02-04,0.05086,0.05118,0.05084,0.05111,49470
2020-02-05,0.05111,0.05147,0.05107,0.05147,48709
2020-02-06,0.05146,0.05148,0.05109,0.05123,49781
2020-02-07,0.05122,0.05129,0.05072,0.0509,58213
2020-02-09,0.05086,0.05097,0.05078,0.0509,5161
2020-02-10,0.05091,0.0512,0.05073,0.05119,40621
2020-02-11,0.05119,0.05128,0.05105,0.05127,40045
2020-02-12,0.05126,0.05138,0.05123,0.05128,37436
2020-02-13,0.05128,0.05149,0.0512,0.05148,45543
2020-02-14,0.05149,0.05162,0.0514,0.05159,28064
2020-02-16,0.05158,0.05164,0.05156,0.05164,2010
2020-02-17,0.05163,0.05165,0.05144,0.05145,14524
2020-02-18,0.05145,0.05152,0.05127,0.0515,40384
2020-02-19,0.0515,0.0516,0.05139,0.05145,34269
2020-02-20,0.05146,0.05147,0.05067,0.05068,76105
2020-02-21,0.05069,0.05091,0.05011,0.0506,82528
2020-02-23,0.05042,0.05042,0.0501,0.0502,10373
2020-02-24,0.0502,0.0504,0.04964,0.05029,80256
2020-02-25,0.05029,0.05052,0.04981,0.05012,92949
2020-02-26,0.05009,0.05013,0.04925,0.04925,94210
2020-02-27,0.04926,0.04948,0.04895,0.04899,111217
2020-02-28,0.04899,0.04911,0.04804,0.04877,176260
2020-03-01,0.04801,0.04884,0.048,0.04863,17506
2020-03-02,0.04864,0.04945,0.04819,0.04924,135041
2020-03-03,0.04924,0.04998,0.04891,0.04938,151745
2020-03-04,0.04937,0.0499,0.04875,0.04896,94232
2020-03-05,0.04896,0.0491,0.04759,0.04779,112790
2020-03-06,0.04778,0.04803,0.04688,0.04755,132182
2020-03-08,0.04659,0.04659,0.04341,0.04487,41025
2020-03-09,0.04488,0.04657,0.04292,0.04628,128893
2020-03-10,0.04628,0.04705,0.04521,0.04568,85376
2020-03-11,0.04568,0.04589,0.04359,0.04375,81996
2020-03-12,0.04376,0.0447,0.04137,0.04323,84852
2020-03-13,0.04323,0.04468,0.04314,0.04353,70145
2020-03-15,0.04457,0.04475,0.0429,0.04303,4055
2020-03-16,0.04305,0.04325,0.04127,0.04235,59734
2020-03-17,0.04236,0.04247,0.04105,0.04181,52209
2020-03-18,0.0418,0.0418,0.03894,0.03905,64603
2020-03-19,0.03902,0.04049,0.0386,0.04018,61265
2020-03-20,0.04018,0.04065,0.03872,0.03901,51401
2020-03-22,0.03888,0.03893,0.03817,0.03849,3997
2020-03-23,0.03847,0.03901,0.03736,0.0379,53614
2020-03-24,0.0379,0.03867,0.03768,0.03842,45623
2020-03-25,0.03843,0.04002,0.03833,0.03977,48357
2020-03-26,0.03978,0.04165,0.03933,0.04124,54254
2020-03-27,0.04123,0.04132,0.04042,0.04092,38971
2020-03-29,0.04051,0.04056,0.04022,0.04033,1432
2020-03-30,0.04034,0.04064,0.03883,0.04003,47135
